0.000220466836088952,-0.00012659493614531,0.000126869698347606,0.000111531264018122,-2.6133548961665e-05,-8.76299509078456e-05,-0.000164170849437081,0.00027551201073329,0.000210519429084878,-0.000197138155964358
-0.00012659493614531,0.000189876658510114,-0.00013279647879116,-7.03188998644895e-05,-4.77996013006211e-05,0.000158022252430038,0.000144183357021396,-0.000206254201902686,-0.000154251499946145,0.000193669127010958
0.000126869698347606,-0.00013279647879116,0.000177931915544871,5.55799667425162e-05,4.74395512399674e-05,-0.000170246760691775,-8.40552825448213e-05,0.00017510875501996,0.000180675071345986,-0.000192893584644417
0.000111531264018122,-7.03188998644895e-05,5.55799667425162e-05,9.95292788712902e-05,-3.49732532342329e-05,-1.83206419090245e-06,-0.000106646598771057,0.000173738315142297,0.000120088781937819,-9.05816050065245e-05
-2.6133548961665e-05,-4.77996013006211e-05,4.74395512399674e-05,-3.49732532342329e-05,0.000134192051288052,-0.000163709541219297,2.81886605651943e-05,-6.22371500859609e-05,-6.90152399102502e-07,-6.25046605914552e-05
-8.76299509078456e-05,0.000158022252430038,-0.000170246760691775,-1.83206419090245e-06,-0.000163709541219297,0.000343925761707975,4.84848533484688e-05,-8.74936829543433e-05,-0.000160400431573183,0.000239852004063894
-0.000164170849437081,0.000144183357021396,-8.40552825448213e-05,-0.000106646598771057,2.81886605651943e-05,4.84848533484688e-05,0.000269970478117254,-0.000337727260941574,-0.000189608604881914,0.00019164145987796
0.00027551201073329,-0.000206254201902686,0.00017510875501996,0.000173738315142297,-6.22371500859609e-05,-8.74936829543433e-05,-0.000337727260941574,0.000541588797029913,0.000372778139185325,-0.000320356810462068
0.000210519429084878,-0.000154251499946145,0.000180675071345986,0.000120088781937819,-6.90152399102502e-07,-0.000160400431573183,-0.000189608604881914,0.000372778139185325,0.000379027932254531,-0.000286531996473093
-0.000197138155964358,0.000193669127010958,-0.000192893584644417,-9.05816050065245e-05,-6.25046605914552e-05,0.000239852004063894,0.00019164145987796,-0.000320356810462068,-0.000286531996473093,0.000328868204385608
